trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,timepoint
"281","21:17:19","21:17:39","8120","9","Alinga Street","0","0","1"
"281","21:19:19","21:19:39","8122","10","Alinga Street","0","0","1"
"281","21:20:49","21:21:09","8124","11","Alinga Street","0","0","1"
"281","21:22:38","21:22:58","8126","12","Alinga Street","0","0","1"
"281","21:24:35","21:24:35","8129","13","Alinga Street","1","0","1"
"141","21:30:00","21:30:00","8129","1","Gungahlin Place","0","1","1"
"141","21:31:54","21:32:14","8127","2","Gungahlin Place","0","0","1"
"141","21:33:19","21:33:39","8125","3","Gungahlin Place","0","0","1"
"141","21:34:35","21:34:55","8123","4","Gungahlin Place","0","0","1"
"141","21:36:29","21:36:49","8121","5","Gungahlin Place","0","0","1"
"141","21:38:26","21:38:46","8119","6","Gungahlin Place","0","0","1"
"141","21:40:30","21:40:50","8117","7","Gungahlin Place","0","0","1"
"141","21:42:45","21:43:05","8115","8","Gungahlin Place","0","0","1"
"141","21:46:53","21:47:13","8111","9","Gungahlin Place","0","0","1"
"141","21:49:02","21:49:22","8109","10","Gungahlin Place","0","0","1"
"141","21:50:38","21:50:58","8107","11","Gungahlin Place","0","0","1"
"141","21:52:37","21:52:57","8105","12","Gungahlin Place","0","0","1"
"141","21:54:35","21:54:35","8100","13","Gungahlin Place","1","0","1"
"285","22:00:00","22:00:00","8100","1","Alinga Street","0","1","1"
"285","22:01:44","22:02:04","8104","2","Alinga Street","0","0","1"
"285","22:03:34","22:03:54","8106","3","Alinga Street","0","0","1"
"285","22:05:10","22:05:30","8108","4","Alinga Street","0","0","1"
"285","22:07:02","22:07:22","8110","5","Alinga Street","0","0","1"
"285","22:11:04","22:11:24","8114","6","Alinga Street","0","0","1"
"285","22:13:20","22:13:40","8116","7","Alinga Street","0","0","1"
"285","22:15:29","22:15:49","8118","8","Alinga Street","0","0","1"
"285","22:17:19","22:17:39","8120","9","Alinga Street","0","0","1"
"285","22:19:19","22:19:39","8122","10","Alinga Street","0","0","1"
"285","22:20:49","22:21:09","8124","11","Alinga Street","0","0","1"
"285","22:22:38","22:22:58","8126","12","Alinga Street","0","0","1"
"285","22:24:35","22:24:35","8129","13","Alinga Street","1","0","1"
"145","22:30:00","22:30:00","8129","1","Gungahlin Place","0","1","1"
"145","22:31:54","22:32:14","8127","2","Gungahlin Place","0","0","1"
"145","22:33:19","22:33:39","8125","3","Gungahlin Place","0","0","1"
"145","22:34:35","22:34:55","8123","4","Gungahlin Place","0","0","1"
"145","22:36:29","22:36:49","8121","5","Gungahlin Place","0","0","1"
"145","22:38:26","22:38:46","8119","6","Gungahlin Place","0","0","1"
"145","22:40:30","22:40:50","8117","7","Gungahlin Place","0","0","1"
"145","22:42:45","22:43:05","8115","8","Gungahlin Place","0","0","1"
"145","22:46:53","22:47:13","8111","9","Gungahlin Place","0","0","1"
"145","22:49:02","22:49:22","8109","10","Gungahlin Place","0","0","1"
"145","22:50:38","22:50:58","8107","11","Gungahlin Place","0","0","1"
"145","22:52:37","22:52:57","8105","12","Gungahlin Place","0","0","1"
"145","22:54:35","22:54:35","8100","13","Gungahlin Place","1","0","1"
"289","23:00:00","23:00:00","8100","1","Alinga Street","0","1","1"
"289","23:01:44","23:02:04","8104","2","Alinga Street","0","0","1"
"289","23:03:34","23:03:54","8106","3","Alinga Street","0","0","1"
"289","23:05:10","23:05:30","8108","4","Alinga Street","0","0","1"
"289","23:07:02","23:07:22","8110","5","Alinga Street","0","0","1"
"289","23:11:04","23:11:24","8114","6","Alinga Street","0","0","1"
"289","23:13:20","23:13:40","8116","7","Alinga Street","0","0","1"
"289","23:15:29","23:15:49","8118","8","Alinga Street","0","0","1"
"289","23:17:19","23:17:39","8120","9","Alinga Street","0","0","1"
"289","23:19:19","23:19:39","8122","10","Alinga Street","0","0","1"
"289","23:20:49","23:21:09","8124","11","Alinga Street","0","0","1"
"289","23:22:38","23:22:58","8126","12","Alinga Street","0","0","1"
"289","23:24:35","23:24:35","8129","13","Alinga Street","1","0","1"
"149","23:30:00","23:30:00","8129","1","Gungahlin Place","0","1","1"
"149","23:31:54","23:32:14","8127","2","Gungahlin Place","0","0","1"
"149","23:33:19","23:33:39","8125","3","Gungahlin Place","0","0","1"
"149","23:34:35","23:34:55","8123","4","Gungahlin Place","0","0","1"
"149","23:36:29","23:36:49","8121","5","Gungahlin Place","0","0","1"
"149","23:38:26","23:38:46","8119","6","Gungahlin Place","0","0","1"
"149","23:40:30","23:40:50","8117","7","Gungahlin Place","0","0","1"
"149","23:42:45","23:43:05","8115","8","Gungahlin Place","0","0","1"
"149","23:46:53","23:47:13","8111","9","Gungahlin Place","0","0","1"
"149","23:49:02","23:49:22","8109","10","Gungahlin Place","0","0","1"
"149","23:50:38","23:50:58","8107","11","Gungahlin Place","0","0","1"
"149","23:52:37","23:52:57","8105","12","Gungahlin Place","0","0","1"
"149","23:54:35","23:54:35","8100","13","Gungahlin Place","1","0","1"
"296","24:00:00","24:00:00","8100","1","Well Station Drive","0","1","1"
"296","24:01:44","24:02:04","8104","2","Well Station Drive","0","0","1"
"296","24:03:34","24:03:54","8106","3","Well Station Drive","0","0","1"
"296","24:05:10","24:05:30","8108","4","Well Station Drive","0","0","1"
"296","24:07:02","24:07:02","8110","5","Well Station Drive","1","0","1"
"5","06:02:13","06:02:13","8111","1","Gungahlin Place","0","1","1"
"5","06:03:57","06:04:17","8109","2","Gungahlin Place","0","0","1"
"5","06:05:33","06:05:53","8107","3","Gungahlin Place","0","0","1"
"5","06:07:32","06:07:52","8105","4","Gungahlin Place","0","0","1"
"5","06:09:30","06:09:30","8100","5","Gungahlin Place","1","0","1"
"155","06:15:00","06:15:00","8100","1","Alinga Street","0","1","1"
"155","06:16:44","06:17:04","8104","2","Alinga Street","0","0","1"
"155","06:18:34","06:18:54","8106","3","Alinga Street","0","0","1"
"155","06:20:10","06:20:30","8108","4","Alinga Street","0","0","1"
"155","06:22:02","06:22:22","8110","5","Alinga Street","0","0","1"
"155","06:26:04","06:26:24","8114","6","Alinga Street","0","0","1"
"155","06:28:20","06:28:40","8116","7","Alinga Street","0","0","1"
"155","06:30:29","06:30:49","8118","8","Alinga Street","0","0","1"
"155","06:32:19","06:32:39","8120","9","Alinga Street","0","0","1"
"155","06:34:19","06:34:39","8122","10","Alinga Street","0","0","1"
"155","06:35:49","06:36:09","8124","11","Alinga Street","0","0","1"
"155","06:37:38","06:37:58","8126","12","Alinga Street","0","0","1"
"155","06:39:35","06:39:35","8129","13","Alinga Street","1","0","1"
"13","06:45:00","06:45:00","8129","1","Gungahlin Place","0","1","1"
"13","06:46:54","06:47:14","8127","2","Gungahlin Place","0","0","1"
"13","06:48:19","06:48:39","8125","3","Gungahlin Place","0","0","1"
"13","06:49:35","06:49:55","8123","4","Gungahlin Place","0","0","1"
"13","06:51:29","06:51:49","8121","5","Gungahlin Place","0","0","1"
"13","06:53:26","06:53:46","8119","6","Gungahlin Place","0","0","1"
"13","06:55:30","06:55:50","8117","7","Gungahlin Place","0","0","1"
"13","06:57:45","06:58:05","8115","8","Gungahlin Place","0","0","1"
"13","07:01:53","07:02:13","8111","9","Gungahlin Place","0","0","1"
"13","07:04:02","07:04:22","8109","10","Gungahlin Place","0","0","1"
"13","07:05:38","07:05:58","8107","11","Gungahlin Place","0","0","1"
"13","07:07:37","07:07:57","8105","12","Gungahlin Place","0","0","1"
"13","07:09:35","07:09:35","8100","13","Gungahlin Place","1","0","1"
"161","07:15:00","07:15:00","8100","1","Alinga Street","0","1","1"
"161","07:16:44","07:17:04","8104","2","Alinga Street","0","0","1"
"161","07:18:34","07:18:54","8106","3","Alinga Street","0","0","1"
"161","07:20:10","07:20:30","8108","4","Alinga Street","0","0","1"
"161","07:22:02","07:22:22","8110","5","Alinga Street","0","0","1"
"161","07:26:04","07:26:24","8114","6","Alinga Street","0","0","1"
"161","07:28:20","07:28:40","8116","7","Alinga Street","0","0","1"
"161","07:30:29","07:30:49","8118","8","Alinga Street","0","0","1"
"161","07:32:19","07:32:39","8120","9","Alinga Street","0","0","1"
"161","07:34:19","07:34:39","8122","10","Alinga Street","0","0","1"
"161","07:35:49","07:36:09","8124","11","Alinga Street","0","0","1"
"161","07:37:38","07:37:58","8126","12","Alinga Street","0","0","1"
"161","07:39:35","07:39:35","8129","13","Alinga Street","1","0","1"
"31","07:45:00","07:45:00","8129","1","Gungahlin Place","0","1","1"
"31","07:46:54","07:47:14","8127","2","Gungahlin Place","0","0","1"
"31","07:48:19","07:48:39","8125","3","Gungahlin Place","0","0","1"
"31","07:49:35","07:49:55","8123","4","Gungahlin Place","0","0","1"
"31","07:51:29","07:51:49","8121","5","Gungahlin Place","0","0","1"
"31","07:53:26","07:53:46","8119","6","Gungahlin Place","0","0","1"
"31","07:55:30","07:55:50","8117","7","Gungahlin Place","0","0","1"
"31","07:57:45","07:58:05","8115","8","Gungahlin Place","0","0","1"
"31","08:01:53","08:02:13","8111","9","Gungahlin Place","0","0","1"
"31","08:04:02","08:04:22","8109","10","Gungahlin Place","0","0","1"
"31","08:05:38","08:05:58","8107","11","Gungahlin Place","0","0","1"
"31","08:07:37","08:07:57","8105","12","Gungahlin Place","0","0","1"
"31","08:09:35","08:09:35","8100","13","Gungahlin Place","1","0","1"
"173","08:15:00","08:15:00","8100","1","Alinga Street","0","1","1"
"173","08:16:44","08:17:04","8104","2","Alinga Street","0","0","1"
"173","08:18:34","08:18:54","8106","3","Alinga Street","0","0","1"
"173","08:20:10","08:20:30","8108","4","Alinga Street","0","0","1"
"173","08:22:02","08:22:22","8110","5","Alinga Street","0","0","1"
"173","08:26:04","08:26:24","8114","6","Alinga Street","0","0","1"
"173","08:28:20","08:28:40","8116","7","Alinga Street","0","0","1"
"173","08:30:29","08:30:49","8118","8","Alinga Street","0","0","1"
"173","08:32:19","08:32:39","8120","9","Alinga Street","0","0","1"
"173","08:34:19","08:34:39","8122","10","Alinga Street","0","0","1"
"173","08:35:49","08:36:09","8124","11","Alinga Street","0","0","1"
"173","08:37:38","08:37:58","8126","12","Alinga Street","0","0","1"
"173","08:39:35","08:39:35","8129","13","Alinga Street","1","0","1"
"43","08:45:00","08:45:00","8129","1","Gungahlin Place","0","1","1"
"43","08:46:54","08:47:14","8127","2","Gungahlin Place","0","0","1"
"43","08:48:19","08:48:39","8125","3","Gungahlin Place","0","0","1"
"43","08:49:35","08:49:55","8123","4","Gungahlin Place","0","0","1"
"43","08:51:29","08:51:49","8121","5","Gungahlin Place","0","0","1"
"43","08:53:26","08:53:46","8119","6","Gungahlin Place","0","0","1"
"43","08:55:30","08:55:50","8117","7","Gungahlin Place","0","0","1"
"43","08:57:45","08:58:05","8115","8","Gungahlin Place","0","0","1"
"43","09:01:53","09:02:13","8111","9","Gungahlin Place","0","0","1"
"43","09:04:02","09:04:22","8109","10","Gungahlin Place","0","0","1"
"43","09:05:38","09:05:58","8107","11","Gungahlin Place","0","0","1"
"43","09:07:37","09:07:57","8105","12","Gungahlin Place","0","0","1"
"43","09:09:35","09:09:35","8100","13","Gungahlin Place","1","0","1"
"185","09:15:00","09:15:00","8100","1","Alinga Street","0","1","1"
"185","09:16:44","09:17:04","8104","2","Alinga Street","0","0","1"
"185","09:18:34","09:18:54","8106","3","Alinga Street","0","0","1"
"185","09:20:10","09:20:30","8108","4","Alinga Street","0","0","1"
"185","09:22:02","09:22:22","8110","5","Alinga Street","0","0","1"
"185","09:26:04","09:26:24","8114","6","Alinga Street","0","0","1"
"185","09:28:20","09:28:40","8116","7","Alinga Street","0","0","1"
"185","09:30:29","09:30:49","8118","8","Alinga Street","0","0","1"
"185","09:32:19","09:32:39","8120","9","Alinga Street","0","0","1"
"185","09:34:19","09:34:39","8122","10","Alinga Street","0","0","1"
"185","09:35:49","09:36:09","8124","11","Alinga Street","0","0","1"
"185","09:37:38","09:37:58","8126","12","Alinga Street","0","0","1"
"185","09:39:35","09:39:35","8129","13","Alinga Street","1","0","1"
"59","09:45:00","09:45:00","8129","1","EPIC and Racecourse","0","1","1"
"59","09:46:54","09:47:14","8127","2","EPIC and Racecourse","0","0","1"
"59","09:48:19","09:48:39","8125","3","EPIC and Racecourse","0","0","1"
"59","09:49:35","09:49:55","8123","4","EPIC and Racecourse","0","0","1"
"59","09:51:29","09:51:49","8121","5","EPIC and Racecourse","0","0","1"
"59","09:53:26","09:53:46","8119","6","EPIC and Racecourse","0","0","1"
"59","09:55:30","09:55:50","8117","7","EPIC and Racecourse","0","0","1"
"59","09:57:45","09:57:45","8115","8","EPIC and Racecourse","1","0","1"
"6","06:00:00","06:00:00","8129","1","Gungahlin Place","0","1","1"
"6","06:01:54","06:02:14","8127","2","Gungahlin Place","0","0","1"
"6","06:03:19","06:03:39","8125","3","Gungahlin Place","0","0","1"
"6","06:04:35","06:04:55","8123","4","Gungahlin Place","0","0","1"
"6","06:06:29","06:06:49","8121","5","Gungahlin Place","0","0","1"
"6","06:08:26","06:08:46","8119","6","Gungahlin Place","0","0","1"
"6","06:10:30","06:10:50","8117","7","Gungahlin Place","0","0","1"
"6","06:12:45","06:13:05","8115","8","Gungahlin Place","0","0","1"
"6","06:16:53","06:17:13","8111","9","Gungahlin Place","0","0","1"
"6","06:19:02","06:19:22","8109","10","Gungahlin Place","0","0","1"
"6","06:20:38","06:20:58","8107","11","Gungahlin Place","0","0","1"
"6","06:22:37","06:22:57","8105","12","Gungahlin Place","0","0","1"
"6","06:24:35","06:24:35","8100","13","Gungahlin Place","1","0","1"
"156","06:30:00","06:30:00","8100","1","Alinga Street","0","1","1"
"156","06:31:44","06:32:04","8104","2","Alinga Street","0","0","1"
"156","06:33:34","06:33:54","8106","3","Alinga Street","0","0","1"
"156","06:35:10","06:35:30","8108","4","Alinga Street","0","0","1"
"156","06:37:02","06:37:22","8110","5","Alinga Street","0","0","1"
"156","06:41:04","06:41:24","8114","6","Alinga Street","0","0","1"
"156","06:43:20","06:43:40","8116","7","Alinga Street","0","0","1"
"156","06:45:29","06:45:49","8118","8","Alinga Street","0","0","1"
"156","06:47:19","06:47:39","8120","9","Alinga Street","0","0","1"
"156","06:49:19","06:49:39","8122","10","Alinga Street","0","0","1"
"156","06:50:49","06:51:09","8124","11","Alinga Street","0","0","1"
"156","06:52:38","06:52:58","8126","12","Alinga Street","0","0","1"
"156","06:54:35","06:54:35","8129","13","Alinga Street","1","0","1"
"18","07:00:00","07:00:00","8129","1","Gungahlin Place","0","1","1"
"18","07:01:54","07:02:14","8127","2","Gungahlin Place","0","0","1"
"18","07:03:19","07:03:39","8125","3","Gungahlin Place","0","0","1"
"18","07:04:35","07:04:55","8123","4","Gungahlin Place","0","0","1"
"18","07:06:29","07:06:49","8121","5","Gungahlin Place","0","0","1"
"18","07:08:26","07:08:46","8119","6","Gungahlin Place","0","0","1"
"18","07:10:30","07:10:50","8117","7","Gungahlin Place","0","0","1"
"18","07:12:45","07:13:05","8115","8","Gungahlin Place","0","0","1"
"18","07:16:53","07:17:13","8111","9","Gungahlin Place","0","0","1"
"18","07:19:02","07:19:22","8109","10","Gungahlin Place","0","0","1"
"18","07:20:38","07:20:58","8107","11","Gungahlin Place","0","0","1"
"18","07:22:37","07:22:57","8105","12","Gungahlin Place","0","0","1"
"18","07:24:35","07:24:35","8100","13","Gungahlin Place","1","0","1"
"164","07:30:00","07:30:00","8100","1","Alinga Street","0","1","1"
"164","07:31:44","07:32:04","8104","2","Alinga Street","0","0","1"
"164","07:33:34","07:33:54","8106","3","Alinga Street","0","0","1"
"164","07:35:10","07:35:30","8108","4","Alinga Street","0","0","1"
"164","07:37:02","07:37:22","8110","5","Alinga Street","0","0","1"
"164","07:41:04","07:41:24","8114","6","Alinga Street","0","0","1"
"164","07:43:20","07:43:40","8116","7","Alinga Street","0","0","1"
"164","07:45:29","07:45:49","8118","8","Alinga Street","0","0","1"
"164","07:47:19","07:47:39","8120","9","Alinga Street","0","0","1"
"164","07:49:19","07:49:39","8122","10","Alinga Street","0","0","1"
"164","07:50:49","07:51:09","8124","11","Alinga Street","0","0","1"
"164","07:52:38","07:52:58","8126","12","Alinga Street","0","0","1"
"164","07:54:35","07:54:35","8129","13","Alinga Street","1","0","1"
"34","08:00:00","08:00:00","8129","1","Gungahlin Place","0","1","1"
"34","08:01:54","08:02:14","8127","2","Gungahlin Place","0","0","1"
"34","08:03:19","08:03:39","8125","3","Gungahlin Place","0","0","1"
"34","08:04:35","08:04:55","8123","4","Gungahlin Place","0","0","1"
"34","08:06:29","08:06:49","8121","5","Gungahlin Place","0","0","1"
"34","08:08:26","08:08:46","8119","6","Gungahlin Place","0","0","1"
"34","08:10:30","08:10:50","8117","7","Gungahlin Place","0","0","1"
"34","08:12:45","08:13:05","8115","8","Gungahlin Place","0","0","1"
"34","08:16:53","08:17:13","8111","9","Gungahlin Place","0","0","1"
"34","08:19:02","08:19:22","8109","10","Gungahlin Place","0","0","1"
"34","08:20:38","08:20:58","8107","11","Gungahlin Place","0","0","1"
"34","08:22:37","08:22:57","8105","12","Gungahlin Place","0","0","1"
"34","08:24:35","08:24:35","8100","13","Gungahlin Place","1","0","1"
"176","08:30:00","08:30:00","8100","1","Alinga Street","0","1","1"
"176","08:31:44","08:32:04","8104","2","Alinga Street","0","0","1"
"176","08:33:34","08:33:54","8106","3","Alinga Street","0","0","1"
"176","08:35:10","08:35:30","8108","4","Alinga Street","0","0","1"
"176","08:37:02","08:37:22","8110","5","Alinga Street","0","0","1"
"176","08:41:04","08:41:24","8114","6","Alinga Street","0","0","1"
"176","08:43:20","08:43:40","8116","7","Alinga Street","0","0","1"
"176","08:45:29","08:45:49","8118","8","Alinga Street","0","0","1"
"176","08:47:19","08:47:39","8120","9","Alinga Street","0","0","1"
